latitude,longitude,brightness,scan,track,acq_date,acq_time,confidence,bright_t31,frp,type,satellite_Terra,daynight_N
0.3143163045495322,0.5513138142788128,0.11827435773145889,0.05263157894736842,0.10000000000000009,2018-08-17,12:33:00,41,0.04666666666666641,0.0024863038026455998,0,False,False
0.2276040236947493,0.3792648428411678,0.11875908870576835,0.763157894736842,0.8,2018-10-11,15:54:00,76,0.2155555555555555,0.00908415761659258,0,False,False
0.29708057223828505,0.5874618659957861,0.20601066408143476,0.0,0.0,2018-09-19,11:37:00,65,0.3933333333333331,0.002927595819565381,0,False,False
0.24569149450175443,0.5803691382869345,0.13184682501211809,0.4210526315789474,0.5,2018-08-13,11:17:00,78,0.273333333333333,0.007039145830866763,0,False,False
0.46762923378596916,0.46149633947343827,0.20213281628696067,0.21052631578947367,0.30000000000000004,2018-04-23,14:42:00,89,0.2851851851851852,0.007545017167335779,0,False,False
0.4251363765026216,0.8276126227073145,0.11972855065438681,0.0,0.0,2018-11-07,05:48:00,81,0.2155555555555555,0.001797457727453745,0,False,False
0.8370802130714495,0.853880462213974,0.12409112942317013,0.026315789473684237,0.0,2018-04-06,04:17:00,63,0.09703703703703681,0.002927595819565381,0,False,False
0.2643202810394973,0.6019539137397283,0.17741153659718867,0.10526315789473684,0.19999999999999996,2018-08-08,10:59:00,84,0.32740740740740737,0.00454207880829629,0,False,False
0.17139954488430986,0.3283769920055136,0.12845370819195345,0.0,0.0,2018-08-29,17:50:00,75,0.2985185185185184,0.0015499036691816724,0,False,False
0.4633944857628833,0.3047113865405688,0.12312166747455144,0.0,0.0,2018-03-20,15:10:00,61,0.3362962962962963,0.0010225058928629088,0,True,False
0.4628942176704953,0.5518695656580559,0.09015996122152203,0.05263157894736842,0.10000000000000009,2018-11-18,09:06:00,53,0.24074074074074092,0.0012054806315857452,0,True,False
0.32805443600972495,0.5673824616801824,0.13863305865244802,0.026315789473684237,0.10000000000000009,2018-06-02,12:09:00,69,0.27555555555555555,0.0021741704248242903,0,False,False
0.8885727650629869,0.7942956935180359,0.06883179835191466,0.0,0.0,2018-07-02,19:32:00,89,0.1325925925925926,0.0015821933289562906,0,False,True
0.26813685624689476,0.5630149990934552,0.1536597188560349,0.026315789473684237,0.10000000000000009,2018-09-15,12:01:00,63,0.3948148148148145,0.0013992185902334542,0,False,False
0.29269788168531347,0.5684066883862039,0.08095007270964616,0.18421052631578944,0.30000000000000004,2018-08-19,12:20:00,25,0.2748148148148144,0.0012592967312101088,0,False,False
0.5228913272326282,0.7726371557241267,0.14444983034415904,0.0,0.0,2018-03-23,04:07:00,80,0.2474074074074073,0.0021956968646740355,0,True,False
0.25292272012437444,0.5616532111393523,0.11197285506543886,0.4473684210526316,0.6000000000000001,2018-09-16,08:18:00,63,0.3348148148148149,0.003907048832728799,0,True,False
0.47420198687672804,0.5858782279470308,0.39166262724188083,0.0,0.0,2018-01-08,08:28:00,100,0.33925925925925915,0.015692774650464435,0,True,False
0.49405621645103837,0.45515756424362075,0.020843431895298137,0.0,0.0,2018-06-02,23:19:00,59,0.2103703703703701,0.00039823913722029084,0,True,True
0.33748171028405827,0.579204706825663,0.04265632573921474,0.3684210526315789,0.5,2018-06-30,08:03:00,16,0.2096296296296294,0.0013776921503837088,0,True,False
0.26123486689020536,0.5771309152048398,0.1672321861366941,0.10526315789473684,0.19999999999999996,2018-09-19,11:36:00,76,0.36740740740740696,0.0032504924173115627,0,False,False
0.7442851853087082,0.6344008977608907,0.0911294231701405,0.026315789473684237,0.0,2018-08-31,09:42:00,53,0.2792592592592591,0.0007641886146659634,0,False,False
0.467995241894588,0.5595208601026818,0.11197285506543886,0.763157894736842,0.8,2018-11-24,08:29:00,68,0.24074074074074092,0.010440323327126542,0,True,False
0.5676135843738483,0.24830431076130624,0.10761027629665532,0.2631578947368421,0.3999999999999999,2018-04-07,19:42:00,38,0.30666666666666664,0.0018620370470029813,0,False,False
0.10338018750219141,0.329051269894717,0.053320407174018314,0.05263157894736842,0.10000000000000009,2018-09-06,14:21:00,57,0.20888888888888868,0.0013238760507593452,0,True,False
0.2984214617577112,0.5596492403605009,0.13814832767813856,0.2631578947368421,0.3999999999999999,2018-08-16,11:50:00,78,0.3414814814814813,0.004133076451151126,0,False,False
0.3197311721751743,0.8944835341057922,0.1875908870576828,0.0,0.0,2018-10-20,04:18:00,87,0.28222222222222193,0.0031428602180628355,0,False,False
0.29619633769550013,0.6106105720016172,0.29810954920019395,0.0,0.0,2018-11-03,11:05:00,100,0.2985185185185184,0.009094920836517452,0,False,False
0.4623888186233136,0.3135566736900428,0.15462918080465315,0.026315789473684237,0.0,2018-12-03,17:59:00,65,0.30148148148148124,0.0024001980432466177,0,False,False
0.2973935604807021,0.5981374164261415,0.14348036839554057,0.0,0.0,2018-09-30,11:18:00,78,0.2844444444444445,0.0020127221259511993,0,False,False
0.42040734650107375,0.29341026388899843,0.11342704798836634,0.0,0.0,2018-02-07,15:18:00,73,0.2607407407407405,0.0014422714699329452,0,True,False
0.3299306551459629,0.3797713254811163,0.04701890450799806,0.0,0.0,2018-10-05,01:17:00,45,0.24074074074074092,0.0005812138759431272,0,True,True
0.3059271934617954,0.3503578881222361,0.16917111003393104,0.0,0.0,2018-09-29,17:10:00,86,0.26962962962962944,0.002690804981218181,0,False,False
0.15141276564449502,0.9246286826271106,0.031992244304411166,0.026315789473684237,0.0,2018-07-21,00:00:00,63,0.17629629629629617,0.0007749518345908362,0,True,False
0.3315751261573511,0.5923259574746027,0.1837130392632087,0.026315789473684237,0.0,2018-09-12,11:32:00,72,0.3614814814814813,0.0024647773627958537,0,False,False
0.26475812251522834,0.5586579533258933,0.12699951526902553,0.21052631578947367,0.30000000000000004,2018-08-24,12:38:00,53,0.2614814814814812,0.0038101798534049443,0,False,False
0.9168400501807379,0.784023865214243,0.4537081919534658,0.026315789473684237,0.0,2018-08-12,05:59:00,100,0.3303703703703702,0.023840532133593086,0,False,False
0.2594287708028149,0.5801095624147652,0.1536597188560349,0.0,0.0,2018-10-03,11:48:00,32,0.33777777777777773,0.0016898255282050178,0,False,False
0.2508703382068853,0.8695929670141569,0.24818225884634026,0.10526315789473684,0.19999999999999996,2018-12-09,01:17:00,93,0.28370370370370335,0.007986309184255563,0,True,False
0.27631987398375035,0.566901598784667,0.06980126030053313,0.026315789473684237,0.10000000000000009,2018-07-22,11:55:00,65,0.2807407407407405,0.0011086116522618908,0,False,False
0.5057693310859752,0.4577879518506465,0.15026660203587006,0.026315789473684237,0.0,2018-11-21,14:18:00,78,0.32148148148148126,0.002034248565800945,0,False,False
0.25108327283082477,0.6010425828306045,0.127968977217644,0.05263157894736842,0.10000000000000009,2018-09-28,11:29:00,29,0.31555555555555515,0.0010332691127877816,0,False,False
0.2495602344162214,0.5648911526857939,0.13427047988366447,0.18421052631578944,0.30000000000000004,2018-09-01,11:48:00,71,0.33925925925925915,0.0028630165000161447,0,False,False
0.565664676711366,0.7723302818622346,0.031992244304411166,0.21052631578947367,0.30000000000000004,2018-02-02,06:30:00,52,0.21851851851851833,0.0013454024906090906,0,False,False
0.4742926337447505,0.4670211951301089,0.23024721279689775,0.026315789473684237,0.10000000000000009,2018-01-07,14:04:00,94,0.2622222222222219,0.006231904336501308,0,False,False
0.4354889329580896,0.5820406154594606,0.17256422685409611,0.05263157894736842,0.10000000000000009,2018-12-24,11:41:00,80,0.30296296296296266,0.00300293835903949,0,False,False
0.28186729127489696,0.5964656577179621,0.16868637905962203,0.0,0.0,2018-08-13,11:18:00,86,0.2592592592592591,0.003368887836485163,0,False,False
0.899458940817002,0.763785111718978,0.0,0.05263157894736842,0.10000000000000009,2018-07-21,04:46:00,19,0.17999999999999972,0.00047358167669439994,0,True,False
0.46558198282327373,0.5394442711436092,0.12312166747455144,0.07894736842105265,0.10000000000000009,2018-01-12,12:44:00,45,0.35703703703703704,0.0011193748721867634,0,False,False
0.4327566995304322,0.5437464174588142,0.13281628696073655,0.0,0.0,2018-01-07,12:24:00,74,0.35407407407407376,0.0011301380921116362,0,False,False
0.3357260685854728,0.5428860445029038,0.18128938439166253,0.15789473684210525,0.19999999999999996,2018-08-22,12:52:00,88,0.2348148148148148,0.007491201067711416,0,False,False
0.3396435525704802,0.550160925779319,0.39893359185651955,0.3947368421052631,0.5,2018-07-05,12:52:00,100,0.17111111111111077,0.06588166916014596,0,False,False
0.5579015421084633,0.7319555353850902,0.13475521085797393,0.026315789473684237,0.0,2018-03-26,07:45:00,38,0.3303703703703702,0.0015176140094070542,0,False,False
0.5426352412788735,0.7914178360719246,0.08337372758119233,0.0,0.0,2018-03-06,06:30:00,59,0.24444444444444446,0.0008072414943654544,0,False,False
0.3087389566887555,0.5549022677133788,0.09646146388754229,0.0,0.0,2018-06-20,09:06:00,57,0.3051851851851852,0.0007534253947410908,0,True,False
0.2622841471455216,0.8667198956741484,0.33785748909355307,0.0,0.0,2018-10-30,04:54:00,100,0.3851851851851853,0.010235822148553961,0,False,False
0.46298914033417915,0.32089602663102057,0.10567135239941838,0.0,0.0,2018-05-20,17:41:00,36,0.22740740740740728,0.0008395311541400725,0,False,False
0.2306005012942834,0.6236659433077287,0.05671352399418317,0.7894736842105263,0.8999999999999999,2018-05-23,11:28:00,46,0.23925925925925906,0.0034872832556587627,0,False,False
0.4536841538157629,0.5634938912393989,0.12215220552593298,0.026315789473684237,0.10000000000000009,2018-01-13,11:48:00,28,0.31407407407407373,0.0013023496109095996,0,False,False
0.3670813333299128,0.5405096020549851,0.07028599127484236,0.34210526315789463,0.5,2018-07-14,09:53:00,59,0.2155555555555555,0.002733857860917672,0,True,False
0.2761137806328691,0.5426228086672441,0.13863305865244802,0.026315789473684237,0.0,2018-08-01,12:32:00,78,0.31555555555555515,0.0019266163665522175,0,False,False
0.31730337539861114,0.37484923765775857,0.15608337372758108,0.28947368421052627,0.3999999999999999,2018-10-09,16:09:00,63,0.32814814814814763,0.005456952501910472,0,False,False
0.21718733030435977,0.35979862317804207,0.008725157537566641,0.07894736842105265,0.10000000000000009,2018-03-14,01:44:00,44,0.03333333333333344,0.0011409013120365088,0,True,True
0.34542186282734433,0.5596878107449772,0.09209888511875897,0.0,0.0,2018-07-20,12:09:00,31,0.2859259259259255,0.0007426621748162181,0,False,False
0.311283910266442,0.3129851563142254,0.24915172079495873,0.34210526315789463,0.5,2018-08-24,17:36:00,96,0.21925925925925904,0.020094931599737374,0,False,False
0.2003714811270656,0.6288324040779877,0.057682985942801634,0.026315789473684237,0.0,2018-08-09,07:18:00,59,0.2333333333333334,0.0007749518345908362,0,True,False
0.48924680149105554,0.4548236629590299,0.23848763936015493,0.07894736842105265,0.10000000000000009,2018-05-25,14:42:00,93,0.2977777777777777,0.007168304469965234,0,False,False
0.2936539495952105,0.5413080371672109,0.10033931168201637,0.026315789473684237,0.10000000000000009,2018-08-30,09:12:00,68,0.30074074074074053,0.0011301380921116362,0,True,False
0.398586250922503,0.5830386593497427,0.08822103732428488,0.13157894736842107,0.19999999999999996,2018-07-21,11:16:00,49,0.2666666666666666,0.0015821933289562906,0,False,False
0.30569202470041645,0.5708813867770588,0.053320407174018314,0.18421052631578944,0.30000000000000004,2018-05-30,11:37:00,60,0.24074074074074092,0.0014315082500080724,0,False,False
0.26470852328555566,0.8679243051981618,0.12069801260300528,0.026315789473684237,0.0,2018-05-27,01:42:00,75,0.27407407407407414,0.0015283772293319267,0,True,False
0.45175320449505857,0.30998229703813235,0.17256422685409611,0.026315789473684237,0.0,2018-03-13,18:05:00,78,0.33925925925925915,0.0015499036691816724,0,False,False
0.2639602590448044,0.5751497488138904,0.14251090644692188,0.07894736842105265,0.10000000000000009,2018-08-05,12:07:00,78,0.33555555555555516,0.002227986524448654,0,False,False
0.8489609388963146,0.859444169790774,0.08531265147842948,0.5789473684210527,0.7,2018-05-07,05:13:00,76,0.18666666666666654,0.00770646546620887,0,False,False
0.27382280931747194,0.6000192007315424,0.23557925351429954,0.0,0.0,2018-11-01,11:17:00,93,0.3503703703703702,0.0048111593064181085,0,False,False
0.48553968665259084,0.49238812054680986,0.23364032961706238,0.05263157894736842,0.10000000000000009,2018-12-04,13:46:00,92,0.3348148148148149,0.006145798577102326,0,False,False
0.365417193658482,0.583637204148259,0.08434318952981079,0.0,0.0,2018-07-12,08:27:00,65,0.2644444444444445,0.0007857150545157089,0,True,False
0.21492885503598944,0.5758378219500961,0.006301502666020475,0.18421052631578944,0.30000000000000004,2018-08-31,20:30:00,39,0.16740740740740723,0.0013884553703085816,0,True,True
0.570147420882815,0.7861787391031627,0.22103732428502187,0.10526315789473684,0.19999999999999996,2018-04-12,06:49:00,93,0.27185185185185157,0.008352258661701233,0,False,False
0.27956520289078,0.5958465608167688,0.16820164808531257,0.0,0.0,2018-09-18,08:05:00,83,0.3348148148148149,0.002572409562044581,0,True,False
0.23356106221026146,0.6271172888792291,0.11778962675714988,0.026315789473684237,0.0,2018-10-19,07:22:00,64,0.3244444444444441,0.0007857150545157089,0,True,False
0.4747013998099837,0.2988149038217902,0.03441589917595733,0.05263157894736842,0.10000000000000009,2018-02-08,06:34:00,20,0.202962962962963,0.0009686897932385452,0,False,True
0.24160468900855422,0.5912012225404202,0.1536597188560349,0.0,0.0,2018-08-27,11:29:00,66,0.35407407407407376,0.0014853243496324362,0,False,False
0.23135133101243152,0.6345008429177454,0.0722249151720793,0.026315789473684237,0.0,2018-09-19,07:10:00,47,0.22740740740740728,0.0011409013120365088,0,True,False
0.3428580957487475,0.5792356757475053,0.09549200193892382,0.23684210526315785,0.30000000000000004,2018-09-30,11:20:00,39,0.2792592592592591,0.0018405106071532362,0,False,False
0.2859942892473147,0.5701164544075533,0.09743092583616098,0.18421052631578944,0.30000000000000004,2018-10-19,08:59:00,56,0.2807407407407405,0.0022818026240730175,0,True,False
0.6732462610304839,0.25376751010994536,0.07416383906931645,0.6052631578947367,0.7,2018-07-26,18:19:00,51,0.2288888888888887,0.0052524513233378894,0,False,False
0.2939669378376276,0.5525748124691016,0.16093068347067363,0.0,0.0,2018-08-26,12:26:00,82,0.30222222222222195,0.0024001980432466177,0,False,False
0.5786699367951886,0.22029967781059862,0.1875908870576828,0.0,0.0,2018-04-03,04:49:00,100,0.224444444444444,0.004337577629723708,0,True,True
0.29359921941074413,0.5519072914355729,0.09355307804168689,0.05263157894736842,0.10000000000000009,2018-06-09,12:14:00,69,0.2851851851851852,0.0016252462086557814,0,False,False
0.24612249470442712,0.8546969156079989,0.1832283082888997,0.7368421052631577,0.8,2018-11-11,02:31:00,74,0.3096296296296295,0.016779859862876577,0,True,False
0.3170579447276447,0.547638366327435,0.17353368880271458,0.0,0.0,2018-07-25,12:27:00,83,0.342222222222222,0.0022925658439978906,0,False,False
0.47567884669818794,0.5864117380096782,0.22636936500242344,0.0,0.0,2018-11-14,20:19:00,100,0.22148148148148117,0.005865954859055635,0,True,True
0.3115840711218748,0.3657908280188787,0.08919049927290335,0.47368421052631576,0.6000000000000001,2018-08-23,14:02:00,19,0.28148148148148167,0.002454014142870981,0,True,False
0.2374263814881993,0.8471098112922826,0.16820164808531257,0.47368421052631576,0.6000000000000001,2018-12-07,01:30:00,64,0.3044444444444441,0.007351279208688071,0,True,False
0.3281758686065097,0.5408699676909685,0.054774600096946235,0.23684210526315785,0.3999999999999999,2018-06-09,12:15:00,50,0.2644444444444445,0.001409981810158327,0,False,False
